id_publisher;nome_publisher;appid
9758356702;Vadim Silvestrov;528900
9758356703;Marklar;528910
9758356704;Eerie Bear Games;528930
9758356705;Blue Gate_Plug In Digital;528950
9758356706;51Pegasi Studios;528960
9758356707;StudioFriends;528970
9758356708;Arakion LLC;528980
9758356709;VACTOR;528990
9758356710;Thatcher Productions;529000
9758356711;Contours;529020
9758356712;Fine China Games;529040
9758356713;Brixton Dynamics Ltd;529060
9758356714;Donnie D Washington II;529090
9758356715;Roencia Game Creators;529100
9758356716;StevenHarmonGames;529110
9758356717;GoldenGod Games;529130
9758356718;Trainwreck Games;529140
9758356719;Taylor Stapleton;529150
9758356720;Culture Select;529160
9758356721;Snail Games USA;529180
9758356722;Phat Phrog Studios;529240
9758356723;MobileFusion Apps Ltd;529260
9758356724;Edsenses Creative Co_ Ltd;529280
9758356725;Martin Senovsky;529360
9758356726;Bolvërk Games;529410
9758356727;Aratog LLC;529420
9758356728;Size Five Games;529440
9758356729;Hoshko;529450
9758356730;gtscom;529480
9758356731;Rebellion;529490
9758356732;Deceptive Games Ltd;529500
9758356733;Digital Dreams Entertainment LLC;529520
9758356734;Recotechnology SL;529580
9758356735;ForwardXP;529590
9758356736;7 Generation Games;529610
9758356737;VRMonkey;529630
9758356738;Borealys Games;529660
9758356739;BOT Jungle Productions;529670
9758356740;Viva Media;529700
9758356741;Bob Corporation;529720
9758356742;KITATUS;529760
9758356743;Miria Studios;529770
9758356744;iBlackpen;529780
9758356745;BoyAndWitch Studio;529790
9758356746;Unparalleled Games;529820
9758356747;Degica;529830
9758356748;AtGames;529860
9758356749;DOG HOGGLER;529870
9758356750;Lucasfilm_Disney;529890
9758356751;Magnolia Art;529900
9758356752;Snail Games;529910
9758356753;Lightning Man Media;529920
9758356754;Frontseat Studio;529940
9758356755;Roman Uhlig;529950
9758356756;Scorpius Games;529970
9758356757;Classplash;530010
9758356758;Rain Games;530020
9758356759;StormCube Games;530040
9758356760;Dovetail Games _ TSW;530070
9758356761;Team Toaster;530080
9758356762;Whirlybird Games;530120
9758356763;Hut 90_ Inc;530130
9758356764;Agger Interactive;530160
9758356765;PIXELMAKER_2016 PLTD;530240
9758356766;Jorge Giner Cordero;530290
9758356767;WolfTech Games;530300
9758356768;Greg Lobanov;530320
9758356769;Blameless Games;530330
9758356770;BigBox VR_ Inc;530350
9758356771;Argent Games;530360
9758356772;Whippering;530370
9758356773;Blue Wizard Digital;530390
9758356774;T34 Studio;530500
9758356775;Wolfray Entertainment;530510
9758356776;Innuendo Squad Studios;530520
9758356777;Binarystudio 54;530530
9758356778;Sergey Domashenkin;530540
9758356779;CAPCOM Co_ Ltd;530620
9758356780;Slitherine Ltd;530630
9758356781;MBonKov;530650
9758356782;Ideonic;530680
9758356783;Bohemia Interactive;530700
9758356784;EnsenaSoft;530720
9758356785;Rusto;530740
9758356786;Heekdevelopment;530820
9758356787;GameCoder Studios_Render Farm Studios;530830
9758356788;Cult Software;530860
9758356789;Haydee Interactive;530890
9758356790;Joshua Hughes;530920
9758356791;Movie Games SA;530930
9758356792;11 bit studios;530950
9758356793;First Contact Entertainment;530960
9758356794;The Small Game Company;531050
9758356795;Fantogame;531070
9758356796;Sisyphus Games;531080
9758356797;Mitorah Games;531110
9758356798;The Space_One to One Development Trust _ Dreaming Methods_Mez Breeze Design;531140
9758356799;Blindflug Studios AG;531180
9758356800;Henteko Doujin;531190
9758356801;Henteko Doujin;531200
9758356802;None;531240
9758356803;raptor lab;531270
9758356804;Echohead Games;531480
9758356805;AEY Inc;531490
9758356806;Berzerk Studio;531510
9758356807;Snowdon Games;531520
9758356808;Krafted Games;531530
9758356809;Stijn Van Cauter;531540
9758356810;NLB project;531630
9758356811;Dire Wolf Digital;531640
9758356812;GrabTheGames;531660
9758356813;Petroglyph;531680
9758356814;Frontwing USA;531730
9758356815;Xigma Games;531740
9758356816;MightyCodeDragon;531780
9758356817;EnsenaSoft;531860
9758356818;NDMX Game Studios;531890
9758356819;Dan Ruscoe;531910
9758356820;Calepin Studio;531920
9758356821;Iron Tower Studio;531930
9758356822;L Stotch;531960
9758356823;Bartoš Studio;531990
9758356824;Eternity Studios;532030
9758356825;Michał Głowacki;532070
9758356826;Mirage Interactive;532080
9758356827;Rusty Lake;532110
9758356828;Codemodeon;532120
9758356829;rologfos;532170
9758356830;Loren Lemcke;532190
9758356831;Square Enix;532210
9758356832;SmartVR Studio;532260
9758356833;Team17 Digital Ltd;532270
9758356834;Paperash Studio;532290
9758356835;THQ Nordic;532320
9758356836;LNDFRR;532470
9758356837;EnsenaSoft;532600
9758356838;Mysteria Studio;532660
9758356839;The Hideout;532670
9758356840;Arc System Works;532690
9758356841;Anatolian ODS;532700
9758356842;Chongqing Yan Wan network technology CoLtd;532740
9758356843;Frontwing USA;532770
9758356844;MindArk PE AB;532800
9758356845;THE BROTHERHOOD;532840
9758356846;HexWar Games;532890
9758356847;Rezo Zero;532900
9758356848;Enigma Games LTD_KISS ltd;532920
9758356849;Bobbates LLC;532980
9758356850;Fabrik Games Ltd;533010
9758356851;Big Fish Games;533030
9758356852;Big Fish Games;533040
9758356853;Coldwild Games;533050
9758356854;Big Fish Games;533060
9758356855;Big Fish Games;533070
9758356856;Big Fish Games;533080
9758356857;Big Fish Games;533090
9758356858;CharlieH;533150
9758356859;Bartosz Bojarowski;533170
9758356860;Abstractive Works;533180
9758356861;Toster12D3;533260
9758356862;971 Games;533280
9758356863;Quiet River;533300
9758356864;Maxwolf_Fox;533320
9758356865;Forever Entertainment S A;533330
9758356866;New Worlds Games;533340
9758356867;OrionSoft;533360
9758356868;T34 Studio;533470
9758356869;Black Chicken Studios_ inc;533480
9758356870;NEKO WORKs;533540
9758356871;Blake Garner;533580
9758356872;Ascension Interactive Media;533630
9758356873;phime studio LLC;533660
9758356874;FelGCGamesDevelopment;533690
9758356875;InvertedHuman;533770
9758356876;Home Net Games;533780
9758356877;New Reality Games;533820
9758356878;Lorag Games;533850
9758356879;Cleverweek;533860
9758356880;Georgy Topalo;533890
9758356881;Ragnar;533920
9758356882;Anton Riot;533950
9758356883;Gabhel Studios;533960
9758356884;Google;533970
9758356885;RL Agency;534000
9758356886;First Games Interactive;534010
9758356887;White Sparkle Games;534190
9758356888;What The Fantastic Games Group;534200
9758356889;Jam_Live;534210
9758356890;Fate Dragon Studio;534220
9758356891;Rubycone;534230
9758356892;Wimbus Studios;534240
9758356893;magnussoft;534270
9758356894;Abylight Studios;534290
9758356895;Heisenberg Entertainment;534320
9758356896;Ladia Group;534350
9758356897;Asmodee Digital;534360
9758356898;Techland Publishing;534370
9758356899;Groove Jones LLC;534430
9758356900;Front Range Software_ LLC;534440
9758356901;Framestore VR Studio;534460
9758356902;Tomilano;534480
9758356903;DrinkBox Studios;534550
9758356904;Create Something Interesting;534560
9758356905;Bat Byte;534570
9758356906;Rawkins Games;534680
9758356907;RealityRig;534720
9758356908;Surf Monster Studio;534780
9758356909;Wuhan Firegame Co_Ltd;534880
9758356910;rokapublish;534910
9758356911;Daedalic Entertainment;534920
9758356912;Alchemist Studio;534960
9758356913;Winter Wolves;534980
9758356914;SIXNAILS;535000
9758356915;ReaVR Games;535010
9758356916;Silver Cow Studio;535150
9758356917;Wild Planet Studio;535160
9758356918;Saluda Systems;535170
9758356919;Brain Blinks;535190
9758356920;DolphinBarn;535230
9758356921;Furion Studios;535240
9758356922;BadWolf Games;535260
9758356923;DWS;535270
9758356924;BYCODEC TEKNOLOJI LTD;535280
9758356925;Seed Games LLP;535290
9758356926;Chris_Antoni;535330
9758356927;Black Alchemy Games;535350
9758356928;DreamasArtStudio;535370
9758356929;Senomix Research;535380
9758356930;Atriagames;535400
9758356931;Self_Published;535410
9758356932;CPsoft;535440
9758356933;Fulby Technologies;535460
9758356934;Thunder Lotus Games;535480
9758356935;Zitrix Megalomedia;535490
9758356936;Messhof;535520
9758356937;Beijing Skyline Interaction Technology Co_ Ltd;535530
9758356938;Big Red Planet;535630
9758356939;XXII GROUP;535650
9758356940;Young Fun Studio by Higgs Games GmbH;535680
9758356941;Ascanio Entertainment;535690
9758356942;rokapublish;535700
9758356943;toxicbrain;535750
9758356944;Amaterasu Software;535760
9758356945;Plexagon Studios;535840
9758356946;Codemasters;535850
9758356947;Ludus Games;535890
9758356948;Pixel Barrage Entertainment_ Inc;535910
9758356949;SEGA;535930
9758356950;Hyper Hippo Games;535980
9758356951;Awoker Games;536040
9758356952;StudioDisrupt;536210
9758356953;MyDream Interactive_ Inc;536230
9758356954;Max Indie Games;536320
9758356955;biplekfp;536340
9758356956;Jamhack Games;536370
9758356957;AO2Game;536410
9758356958;Warfare Studios;536420
9758356959;Rafael García;536430
9758356960;DarkDes Labs;536450
9758356961;Rocky Hong;536470
9758356962;Homiebear Studio;536490
9758356963;exosyphen studios;536510
9758356964;Uzi Games;536530
9758356965;Arc System Works;536560
9758356966;AMIDEA Games;536630
9758356967;GamesCo;536640
9758356968;GamesCo;536660
9758356969;BitService srl;536670
9758356970;purpleElephant;536680
9758356971;ARQUOIA;536690
9758356972;Ish Games;536750
9758356973;Oh_ a Rock! Studios;536770
9758356974;Artifex Mundi;536780
9758356975;Cypress Inheritance_ LLC;536800
9758356976;Adult Swim Games;536890
9758356977;Indigo Studios;536920
9758356978;Square Enix;536930
9758356979;RedFox Games;536950
9758356980;3BLACKDOT;536960
9758356981;Rückert Broductions;536990
9758356982;Magic and Mirrors;537000
9758356983;Sleepy Spider Studios;537020
9758356984;Theodore Palser;537050
9758356985;SKYOPT;537060
9758356986;NedoStudio;537090
9758356987;YumeHaven;537100
9758356988;Vaka Game Magazine_AGM PLAYISM;537110
9758356989;studio wasp;537130
9758356990;Kajak Games;537140
9758356991;magnussoft;537170
9758356992;MOVE ON USA CO;537180
9758356993;First Games Interactive;537200
9758356994;Kedexa;537280
9758356995;tinyBuild;537340
9758356996;André Bertaglia;537360
9758356997;Led;537380
9758356998;IMGNPRO;537430
9758356999;Microsoft Studios;537450
9758357000;IMGNPRO;537520
9758357001;IMGNPRO;537540
9758357002;Peter Labick;537590
9758357003;Barkers Crest Studio LLC;537630
9758357004;eiloware;537660
9758357005;Anate Studio;537700
9758357006;The Digital Lounge_Plug In Digital;537740
9758357007;Codespace;537750
9758357008;Anawiki Games;537760
9758357009;Curve Digital;537800
9758357010;MediaAtlas;537920
9758357011;WindThunder Studio;537990
9758357012;Degica;538000
9758357013;Zale Bush;538040
9758357014;XXII GROUP;538050
9758357015;JoyBits Ltd;538060
9758357016;PlayWay SA_Ultimate Games SA;538070
9758357017;Owlet;538100
9758357018;Cabbibo;538110
9758357019;Mad Vulture Games;538170
9758357020;Retrotainment Games;538220
9758357021;A_Escape;538330
9758357022;The Crimson Nights Team;538390
9758357023;VKTRY Creative Studios;538410
9758357024;Marcos Dumont;538470
9758357025;Dream Totems LLC;538490
9758357026;NoRulesMakeGame;538510
9758357027;Giant Margarita;538550
9758357028;IceTorch Interactive;538560
9758357029;White Dog;538590
9758357030;XSEED Games_Marvelous USA_ Inc;538680
9758357031;OtakuMakercom;538700
9758357032;Q_Games Ltd;538710
9758357033;Circle 5 Studios;538790
9758357034;Si7 Studio;538810
9758357035;Simple Ghost;538840
9758357036;Santa Ragione_La Triennale di Milano;538880
9758357037;3D Realms;538900
9758357038;Vogelfänger;538920
9758357039;Tiny Lions Inc;538950
9758357040;Aatlantis Code;538990
9758357041;Empyrean Interactive;539050
9758357042;SynapticSwitch_ LLC_LeadTech_ LLC;539090
9758357043;Hypergolic Games;539190
9758357044;Bigben Interactive;539270
9758357045;Bigben Interactive;539280
9758357046;Bigben Interactive;539290
9758357047;Bigben Interactive;539300
9758357048;nekoworks;539330
9758357049;Spaces of Play UG;539340
9758357050;!Lim studio;539350
9758357051;zerofiftyone;539370
9758357052;FelGCGamesDevelopment;539380
9758357053;Bigosaur;539400
9758357054;Sometimes You;539440
9758357055;Sometimes You;539450
9758357056;ThinkOfGames;539460
9758357057;Royal Polygon;539560
9758357058;KasSanity;539640
9758357059;RedFox Games;539650
9758357060;Sekai Project;539660
9758357061;Winged Cloud;539670
9758357062;TrolleyBuzz LLC;539690
9758357063;Rock Path Collective;539700
9758357064;NukGames;539720
9758357065;Robert Alvarez;539750
9758357066;argagonky;539980
9758357067;Stirfire Studios;540010
9758357068;Back To Basics Gaming;540020
9758357069;GameHouse;540060
9758357070;imaginite Ltd;540100
9758357071;HexWar Games;540150
9758357072;Beardserk;540180
9758357073;Rosyaev;540190
9758357074;HexWar Games;540230
9758357075;HexWar Games;540250
9758357076;Donut Games;540320
9758357077;iWin_ Inc;540360
9758357078;EP Games ;540410
9758357079;Fulby Technologies;540500
9758357080;Carlburton Llc;540510
9758357081;Ice Cold Games;540550
9758357082;Plug In Digital;540590
9758357083;Zoo Corporation;540610
9758357084;RandomBeats Music;540640
9758357085;Conch Entertainment Corporation;540650
9758357086;Choice of Games;540660
9758357087;The Dragonloft;540690
9758357088;nDreams;540740
9758357089;Virtual Guys;540770
9758357090;GameHouse;540780
9758357091;Square Enix;540840
9758357092;Play Spirit Limited;540860
9758357093;Plug In Digital;540870
9758357094;Pillow Fight;540880
9758357095;Amaterasu Software;540900
9758357096;Peace;541100
9758357097;Synersteel Studio_ LLC;541160
9758357098;Glitchless_ LLC;541190
9758357099;Killerfish Games;541210
9758357100;Sigma Team Inc;541230
9758357101;Rising Star Games;541240
9758357102;Trend Redaktions_ und Verlagsgesellschaft mbH;541270
9758357103;a2z Interactive;541300
9758357104;Tayanna Studios;541350
9758357105;Phat Phrog Studios;541370
9758357106;Royal Deal Games;541380
9758357107;RobProductions;541410
9758357108;Mike Harris Design;541420
9758357109;NIS America_ Inc;541450
9758357110;Zephyo;541560
9758357111;Steve Gabry;541570
9758357112;Disney Interactive;541640
9758357113;Disney Interactive;541660
9758357114;Disney Interactive;541670
9758357115;Anarchy Enterprises;541720
9758357116;Nikku Nomura;541760
9758357117;Beijing Touch the heart interactive technology co_ LTD;541770
9758357118;biple_kfp;541920
9758357119;NIGHTBOX;541960
9758357120;Rumbic Inc;541970
9758357121;George Gilbert;542030
9758357122;Square Enix;542050
9758357123;U_Play Online;542100
9758357124;2Tall Inc;542110
9758357125;Cacti Council;542120
9758357126;EvoBooks;542170
9758357127;Trainwreck Studios;542200
9758357128;Xemory LLC;542210
9758357129;Polyraptor Games;542220
9758357130;Deathly Ideas;542240
9758357131;Moonworks;542260
9758357132;ZaraCodeGames;542270
9758357133;Fresh Wind Software;542280
9758357134;MangaGamer;542290
9758357135;Insanity Games;542310
9758357136;StalkerAlex;542340
9758357137;Xitilon;542350
9758357138;Xitilon;542400
9758357139;Gamerizon Studio Inc;542410
9758357140;Primitive Studio;542430
9758357141;Virtys;542480
9758357142;Enno Gottschalk;542520
9758357143;PanGuoJun;542550
9758357144;Smoketree Studios;542570
9758357145;Netgame;542590
9758357146;Alekseev;542650
9758357147;Skandivania Games;542660
9758357148;乐客游戏;542670
9758357149;Super Puzzle Studios;542680
9758357150;EnsenaSoft;542690
9758357151;Black Fox Pavilion;542700
9758357152;EnsenaSoft;542710
9758357153;EnsenaSoft;542720
9758357154;EnsenaSoft;542730
9758357155;EnsenaSoft;542740
9758357156;RyabovEduard;542750
9758357157;TheMiddleGray;542770
9758357158;Rock Crow;542780
9758357159;Charles Cochrane;542790
9758357160;Mgsstudio;542820
9758357161;Campus ADN;542850
9758357162;Campus ADN;542870
9758357163;ProPixel Games;542880
9758357164;Clone Corps;542910
9758357165;QuickSave;542930
9758357166;StudioQi;542940
9758357167;SculptrVR;542960
9758357168;V7 Entertainment Inc;543010
9758357169;Forceight;543030
9758357170;Akimbo Creations;543050
9758357171;Green Willow Games_ LLC;543070
9758357172;Worm Animation;543100
9758357173;Degica;543110
9758357174;Constructive Media;543120
9758357175;疯王子中二集团总部;543140
9758357176;Himi Games;543150
9758357177;Play Publishing;543160
9758357178;Indie Games Studio;543170
9758357179;Atypical Games;543180
9758357180;KADOKAWA GAMES_ LTD;543240
9758357181;DotEmu;543260
9758357182;bycomb;543270
9758357183;Somerset Online Ltd;543280
9758357184;Vysoko Anime Production;543290
9758357185;Immersion;543300
9758357186;CrabWay;543320
9758357187;Stephen Long;543350
9758357188;DIAMOND FOX;543360
9758357189;FutureVisionsGames;543380
9758357190;Illusion Ranger;543390
9758357191;The Rogue Initiative;543410
9758357192;AbsQual Studio;543430
9758357193;Catch & Release_ LLC;543440
9758357194;Capcom;543460
9758357195;Cybreath;543580
9758357196;4 Fun Studio;543600
9758357197;2ndDimensionGhost;543650
9758357198;Evan Downing;543710
9758357199;Unlikely Rogue;543720
9758357200;OddGames;543740
9758357201;AYE Technology;543770
9758357202;AYE Technology;543780
9758357203;AYE Technology;543790
9758357204;BANDAI NAMCO Entertainment;543870
9758357205;Konami Digital Entertainment;543900
9758357206;World of DASM;543910
9758357207;mchernykh;543920
9758357208;Narrator;543930
9758357209;Crepe Studios;543940
9758357210;Shenzhen Weilaishijie Network Technology Co_ Ltd;543950
9758357211;Hosted Games;543980
